date,time,senderName,areaDesc,headline,event,category,description,instruction,msgType,urgency,severity,scope,sender,cogId,id
2024-09-25,18:50:00,NWS Spokane WA,"Benewah, ID; Bonner, ID; Kootenai, ID; Adams, WA; Lincoln, WA; Pend Oreille, WA; Spokane, WA; Stevens, WA; Whitman, WA",Dust Storm Warning issued September 25 at 3:50PM PDT until September 25 at 4:45PM PDT by NWS Spokane WA,Dust Storm Warning,,"The National Weather Service in Spokane has issued a

* Dust Storm Warning for...
Western Latah County in the Panhandle of Idaho...
Northwestern Nez Perce County in north central Idaho...
Southwestern Benewah County in the Panhandle of Idaho...
Garfield County in southeastern Washington...
Eastern Whitman County in eastern Washington...
Northwestern Asotin County in southeastern Washington...

* Until 445 PM PDT.

* At 349 PM PDT, a dust channel was over Pomeroy, or 21 miles
northeast of Dayton, moving northeast at 40 mph.

HAZARD...Near zero visibility with damaging wind in excess of 60
mph.

SOURCE...Trained weather spotters.

IMPACT...Dangerous life-threatening travel.

* This includes the following highways...
U.S. Highway 95 in Idaho between mile markers 314 and 366.
U.S. Highway 12 in Washington between mile markers 392 and 433.
U.S. Highway 195 in Washington between mile markers 0 and 50.

Locations impacted include...
Lewiston, Pullman, Moscow, Clarkston, Colfax, Pomeroy, Genesee, West
Clarkston-Highland, Clarkston Heights-Vineland, Palouse, Garfield,
Albion, Oakesdale, Colton, Uniontown, Farmington, Steptoe, Belmont,
Almota, and Mayview.
","Dust storms lead to dangerous driving conditions with visibility
reduced to near zero. If driving, avoid dust storms if possible. If
caught in one, pull off the road, turn off your lights and keep your
foot off the brake.

There is no safe place on a highway when a dust storm hits.
Visibility can be lost immediately, making it difficult or impossible
to slow down and avoid stopped vehicles. Delay travel, or safely exit
the highway before the dust storm arrives.",Alert,Expected,Severe,Public,w-nws.webmaster@noaa.gov,200032,437664c1-80eb-4789-8206-5f160419f624
2024-09-25,18:51:00,NWS Tallahassee FL,"Sarasota, FL",Tornado Warning issued September 25 at 6:51PM EDT until September 25 at 7:15PM EDT by NWS Tallahassee FL,Tornado Warning,,"TORTAE

The National Weather Service in Tallahassee has issued a

* Tornado Warning for...
North central Colquitt County in south central Georgia...
Southwestern Tift County in south central Georgia...
Southeastern Worth County in south central Georgia...

* Until 715 PM EDT.

* At 650 PM EDT, a confirmed tornado was located near Norman Park, or
11 miles northeast of Moultrie, moving north at 15 mph.

HAZARD...Damaging tornado.

SOURCE...Law enforcement confirmed tornado. Georgia Highway Patrol
reported a tornado touchdown a few minutes ago.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* This tornadic thunderstorm will remain over mainly rural areas of
north central Colquitt, southwestern Tift and southeastern Worth
Counties, including the following locations... Crosland,
Scooterville, and Powelltown.
","To repeat, a tornado is on the ground. TAKE COVER NOW! Move to a
basement or an interior room on the lowest floor of a sturdy
building. Avoid windows. If you are outdoors, in a mobile home, or in
a vehicle, move to the closest substantial shelter and protect
yourself from flying debris.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,fd8e3c42-d361-4fd3-ad68-25e572126788
2024-09-25,19:05:36,"201794,DCI,WI Department of Justice",New Hampshire,NA,Child Abduction Emergency,,"A Child Abduction Alert has been issued in the Northwest Region of Wisconsin for the following two children, Oaklee M. Fontaine, age 3, Female, White, 2 ft 6 inches, 36 lbs, blond hair, and brown eyes, unknown clothing description, and Ryker G. Ackley, age 6, Male, White, 3ft 0 inches, 40 lbs, blond hair, and brown eyes, unknown clothing description.
Children were last seen at Oak Avenue, Drummond, Bayfield County, WI 54832 and are missing from ASHLAND, WI.
 
Law enforcement authorities believe the children may be in the company of Gage Ackley-Dechant, age 30, Male, White, 5 ft 9 inches, 140 lbs, black hair, and brown eyes, unknown clothing description.


They may be traveling in a 1998 Faded Blue Chevrolet Suburban SUV WI license plate AMN 4843. The rear passenger window is broken and covered in plastic.

If you have any information on the whereabouts of Oaklee M. Fontaine and/or Ryker G. Ackley please contact the Ashland Police Department at 715-685-7642.",NA,Alert,Immediate,Extreme,Public,201794_DCI_WI_Department_of_Justice,201794,1b8a0c07-8070-47e1-8943-b10a5d1b119d
2024-09-25,19:06:00,NWS Spokane WA,Pinellas County,Dust Storm Warning issued September 25 at 4:06PM PDT until September 25 at 5:30PM PDT by NWS Spokane WA,Dust Storm Warning,,"The National Weather Service in Spokane has issued a

* Dust Storm Warning for...
Adams County in eastern Washington...

* Until 530 PM PDT.

* At 402 PM PDT, a National Weather Service employee reported near
zero visibilities on Interstate 90 near Ritzville.

HAZARD...Near zero visibility with strong wind in excess of 50
mph.

SOURCE...National Weather Service employee.

IMPACT...Dangerous life-threatening travel.

* This includes the following highways...
Interstate 90 in Washington between mile markers 193 and 240.
U.S. Highway 395 in Washington between mile markers 62 and 96.

Locations impacted include...
Othello, Ritzville, Lind, Washtucna, Hatton, Marcellus, Batum, Tokio,
Schrag, Packard, Schoonover, Beatrice, Paha, Ralston, Pizzro, Moody,
Marengo, Benge, Cunningham, and Jantz.
","Dust storms lead to dangerous driving conditions with visibility
reduced to near zero. If driving, avoid dust storms if possible. If
caught in one, pull off the road, turn off your lights and keep your
foot off the brake.

Motorists should not drive into a dust storm. PULL ASIDE STAY ALIVE!",Alert,Expected,Severe,Public,w-nws.webmaster@noaa.gov,200032,4a9d90c5-578b-4901-a4fe-15367f2597bb
2024-09-25,19:12:00,NWS Spokane WA,"Bland, VA; Tazewell, VA; Mercer, WV",Dust Storm Warning issued September 25 at 4:12PM PDT until September 25 at 4:45PM PDT by NWS Spokane WA,Dust Storm Warning,,"The National Weather Service in Spokane has issued a

* Dust Storm Warning for...
Southwestern Bonner County in the Panhandle of Idaho...
West central Benewah County in the Panhandle of Idaho...
Western Kootenai County in the Panhandle of Idaho...
Northeastern Adams County in eastern Washington...
Northeastern Whitman County in eastern Washington...
Eastern Lincoln County in eastern Washington...
Southeastern Stevens County in northeastern Washington...
Spokane County in northeastern Washington...
Southeastern Pend Oreille County in northeastern Washington...

* Until 445 PM PDT.

* At 412 PM PDT, a wall of dust was along a line extending from 7
miles north of Davenport to 7 miles south of Cheney, moving
northeast at 55 mph.

HAZARD...Near zero visibility with strong wind in excess of 50
mph.

SOURCE...Doppler radar.

IMPACT...Dangerous life-threatening travel.

* This includes the following highways...
Interstate 90 in Washington between mile markers 239 and 299.
Interstate 90 in Idaho between mile markers 0 and 8.
U.S. Highway 95 in Idaho between mile markers 404 and 421.
U.S. Highway 2 in Washington between mile markers 232 and 319.
U.S. Highway 195 in Washington between mile markers 66 and 95.
U.S. Highway 395 in Washington between mile markers 165 and 194.

Locations impacted include...
Spokane, Spokane Valley, Post Falls, Cheney, Rathdrum, Liberty Lake,
Airway Heights, Medical Lake, Nine Mile Falls, Deer Park, Spirit
Lake, Millwood, Davenport, Hauser, Otis Orchards-East Farms,
Fairwood, Suncrest, Fairchild AFB, Otis Orchards, and Dishman.
","Dust storms lead to dangerous driving conditions with visibility
reduced to near zero. If driving, avoid dust storms if possible. If
caught in one, pull off the road, turn off your lights and keep your
foot off the brake.",Alert,Expected,Severe,Public,w-nws.webmaster@noaa.gov,200032,d9df0939-84e0-48da-92d5-f7ec9823e9cb
2024-09-25,19:18:50,"201452,Alert Sarasota County,Sarasota County","Mercer, WV; Summers, WV",Level A Evacuate Now,Evacuation Immediate,,NA,NA,Alert,Immediate,Extreme,Public,201452_Alert_Sarasota_County_Sarasota_County,201452,c3056902-add7-4804-a0e9-02f4970ef73d
2024-09-25,19:32:34,Public Alert System,MN Faribault County Sheriff Office,New Hampshire Emergency Alert System Test,Demo Warning,,The New Hampshire State Police has activated the New Hampshire Emergency Alert System in order to conduct a practice demo.  This concludes this test of the New Hampshire Emergency Alert System.,No action required.,Alert,Unknown,Unknown,Public,stuart.f.richter@dos.nh.gov,200119,63744bf1-2fad-4d23-ac93-0d15846fb1cc
2024-09-25,19:35:19,"200069,Pinellas County - Alert Pinellas,Pinellas County Government","Bland, VA; Smyth, VA; Tazewell, VA; Wythe, VA",Mandatory Evacuations for Zone A and Mobile Homes in Effect for Pinellas County,Civil Emergency Message,,"Mandatory Evacuations are in effect for Evacuation Zone A and ALL Mobile Homes in Pinellas. Destructive and life threatening storm surge flooding up to 8 feet above ground will occur. Evacuate outside of Zone A by Thursday morning, Sept. 26. Find your evacuation zone, shelter information, and storm resources at disaster.pinellas.gov.","Evacuate outside of Zone A by Thursday morning, Sept. 26. Find your evacuation zone, shelter information, and storm resources at disaster.pinellas.gov.",Alert,Immediate,Extreme,Public,200069_Pinellas_County_-_Alert_Pinellas_Pinellas_County_Government,200069,7c0c754c-cd9d-47e6-b323-423ceba32fea
2024-09-25,19:53:00,NWS Blacksburg VA,"Charlotte, VA; Halifax, VA",Tornado Warning issued September 25 at 7:53PM EDT until September 25 at 8:30PM EDT by NWS Blacksburg VA,Tornado Warning,,"TORRNK

The National Weather Service in BLACKSBURG has issued a

* Tornado Warning for...
East central Tazewell County in southwestern Virginia...
North central Bland County in southwestern Virginia...
Southwestern Mercer County in southeastern West Virginia...

* Until 830 PM EDT.

* At 752 PM EDT, a severe thunderstorm capable of producing a tornado
was located over Clear Fork, or near Bluefield, moving north at 25
mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* Locations impacted include...
Bluefield...
Princeton...
Matoaka...
Ceres...
Clear Fork...
Montcalm...
and Kegley.

This includes The following Location Mercer County Airport.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

When it is safe to do so, please send your reports of hail of any
size, as well as reports of any wind damage, including downed trees
or large limbs, to the National Weather Service by calling toll free
at 1...8 6 6...2 1 5...4 3 2 4. Reports and pictures can also be
shared on the National Weather Service Blacksburg Facebook page and
on Twitter.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,636b4415-3e0a-43c1-820a-204481ac991d
2024-09-26,20:21:00,NWS Blacksburg VA,Liberty County FL,Tornado Warning issued September 25 at 8:21PM EDT until September 25 at 9:00PM EDT by NWS Blacksburg VA,Tornado Warning,,"TORRNK

The National Weather Service in BLACKSBURG has issued a

* Tornado Warning for...
Southwestern Summers County in southeastern West Virginia...
Northeastern Mercer County in southeastern West Virginia...

* Until 900 PM EDT.

* At 820 PM EDT, a severe thunderstorm capable of producing a tornado
was located over Princeton, moving northeast at 25 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* Locations impacted include...
Athens...
Pipestem...
Camp Creek...
Ellison...
Camp Creek State Park...
Flat Top...
and Spanishburg.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

When it is safe to do so, please send your reports of hail of any
size, as well as reports of any wind damage, including downed trees
or large limbs, to the National Weather Service by calling toll free
at 1...8 6 6...2 1 5...4 3 2 4. Reports and pictures can also be
shared on the National Weather Service Blacksburg Facebook page and
on Twitter.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,9b5cd096-03ad-4c3e-987f-f538aff9f58e
